idsolicitud,total_activo,total_pasivo,patrimonio,fecha
"000008711","16100.00","0.00","16100.00","2020-01-27"
"000008712","16200.00","0.00","16200.00","2019-11-27"
"000008713","1500.00","0.00","1500.00","2019-03-27"
"000008714","200.00","8676.00","-8476.00","2019-08-28"
"000008715","760.00","0.00","760.00","2018-11-24"
"000008716","10350.00","0.00","10350.00","2020-10-20"
"000008717","3130.00","1164.00","1966.00","2020-08-26"
"000008718","200.00","0.00","200.00","2019-02-28"
"000008719","3100.00","0.00","3100.00","2020-09-15"
"000008720","32700.00","0.00","32700.00","2020-02-26"
"000008721","30100.00","0.00","30100.00","2020-07-02"
"000008724","27650.00","0.00","27650.00","2018-02-28"
"000008725","10600.00","1598.00","9002.00","2019-12-31"
"000008726","7400.00","1247.00","6153.00","2020-08-11"
"000008727","2350.00","0.00","2350.00","2020-08-31"
"000008728","170.00","0.00","170.00","2020-03-10"
"000008729","9025.00","0.00","9025.00","2020-10-21"
"000008730","8550.00","0.00","8550.00","2019-08-06"
"000008731","2250.00","336.00","1914.00","2020-09-30"
"000008732","30045.00","0.00","30045.00","2020-10-21"
"000008733","1150.00","0.00","1150.00","2020-10-21"
"000008734","10090.00","381.00","9709.00","2018-04-26"
"000008735","8150.00","0.00","8150.00","2020-09-23"
"000008737","5050.00","0.00","5050.00","2020-10-21"
"000008738","52800.00","34599.00","18201.00","2020-08-13"
"000008739","5030.00","0.00","5030.00","2020-03-04"
"000008740","2200.00","647.00","1553.00","2020-08-11"
"000008741","10250.00","11899.00","-1649.00","2020-07-07"
"000008742","0.00","0.00","0.00","2018-03-14"
"000008743","4750.00","0.00","4750.00","2020-02-28"
"000008744","3500.00","344.80","3155.20","2020-10-05"
"000008745","5020.00","0.00","5020.00","2020-10-22"
"000008746","7080.00","3500.00","3580.00","2020-09-18"
"000008747","100.00","662.00","-562.00","2020-01-08"
"000008748","12300.00","0.00","12300.00","2018-03-05"
"000008749","4800.00","0.00","4800.00","2020-10-22"
"000008750","15050.00","0.00","15050.00","2019-09-10"
"000008751","2900.00","0.00","2900.00","2020-02-10"
"000008752","4900.00","0.00","4900.00","2020-02-26"
"000008753","11150.00","514.00","10636.00","2020-09-22"
"000008754","3050.00","7131.00","-4081.00","2019-10-17"
"000008755","100.00","0.00","100.00","2019-11-12"
"000008756","700.00","0.00","700.00","2020-10-23"
"000008757","1600.00","0.00","1600.00","2020-08-26"
"000008758","5550.00","800.00","4750.00","2020-08-20"
"000008759","5350.00","0.00","5350.00","2020-08-26"
"000008760","20180.00","545.00","19635.00","2020-03-13"
"000008761","7080.00","0.00","7080.00","2020-10-22"
"000008762","5000.00","1561.00","3439.00","2020-07-11"
"000008763","26700.00","1126.00","25574.00","2019-11-12"
"000008764","150.00","0.00","150.00","2020-03-11"
"000008765","25200.00","0.00","25200.00","2018-12-31"
"000008766","3200.00","0.00","3200.00","2018-02-22"
"000008767","50.00","3236.00","-3186.00","2020-09-08"
"000008769","9080.00","0.00","9080.00","2020-08-24"
"000008770","3600.00","0.00","3600.00","2019-10-10"
"000008771","42250.00","0.00","42250.00","2020-10-23"
"000008772","0.00","0.00","0.00","2020-08-13"
"000008773","0.00","327.00","-327.00","2020-08-13"
"000008774","1000.00","0.00","1000.00","2020-03-10"
"000008775","1790.00","0.00","1790.00","2020-02-28"
"000008776","8200.00","0.00","8200.00","2020-09-22"
"000008777","2130.00","421.90","1708.10","2020-07-16"
"000008778","780.00","0.00","780.00","2020-07-31"
"000008779","410.00","0.00","410.00","2020-02-26"
"000008780","7880.00","0.00","7880.00","2020-03-04"
"000008781","3650.00","1039.00","2611.00","2018-10-22"
"000008782","2100.00","0.00","2100.00","2020-10-24"
"000008784","13000.00","4500.00","8500.00","2020-10-24"
"000008785","12200.00","254.00","11946.00","2018-10-05"
"000008786","20200.00","658.00","19542.00","2019-12-12"
"000008787","9400.00","1500.00","7900.00","2020-09-07"
"000008788","40.00","0.00","40.00","2020-09-18"
"000008789","5400.00","0.00","5400.00","2019-04-30"
"000008790","5500.00","165.00","5335.00","2020-03-13"
"000008791","50.00","0.00","50.00","2019-12-27"
"000008792","25200.00","0.00","25200.00","2018-12-31"
"000008793","2700.00","0.00","2700.00","2020-10-24"
"000008794","15600.00","871.00","14729.00","2019-11-26"
"000008795","350.00","0.00","350.00","2018-10-04"
"000008796","17800.00","2878.00","14922.00","2019-10-10"
"000008797","7450.00","0.00","7450.00","2020-08-18"
"000008798","5090.00","54.50","5035.50","2020-09-25"
"000008799","6350.00","0.00","6350.00","2020-08-28"
"000008800","74700.00","47567.00","27133.00","2020-08-24"
"000008801","400.00","305.00","95.00","2020-06-25"
"000008802","5080.00","0.00","5080.00","2018-11-03"
"000008803","35.00","0.00","35.00","2019-10-29"
"000008804","60.00","0.00","60.00","2020-08-18"
"000008805","200.00","0.00","200.00","2020-08-11"
"000008806","4200.00","0.00","4200.00","2020-10-26"
"000008807","4000.00","109.00","3891.00","2018-09-04"
"000008808","1700.00","0.00","1700.00","2020-10-26"
"000008809","7930.00","181.00","7749.00","2018-08-09"
"000008810","29100.00","10000.00","19100.00","2020-10-26"
"000008811","3330.00","1927.00","1403.00","2020-09-30"
"000008812","16300.00","220.00","16080.00","2020-09-25"
"000008813","13000.00","300.00","12700.00","2020-10-26"
"000008815","700.00","0.00","700.00","2019-10-29"
"000008816","8500.00","1199.00","7301.00","2018-03-10"
"000008817","3800.00","0.00","3800.00","2020-07-29"
"000008818","8100.00","0.00","8100.00","2020-10-27"
"000008819","6200.00","0.00","6200.00","2018-03-10"
"000008820","9450.00","0.00","9450.00","2020-07-17"
"000008821","2100.00","0.00","2100.00","2020-06-10"
"000008822","2300.00","0.00","2300.00","2020-10-27"
"000008823","380.00","0.00","380.00","2020-08-04"
"000008824","4100.00","0.00","4100.00","2020-10-06"
"000008825","27950.00","0.00","27950.00","2020-08-26"
"000008827","1000.00","550.00","450.00","2020-08-17"
"000008828","2200.00","0.00","2200.00","2020-10-27"
"000008829","4030.00","283.00","3747.00","2018-05-31"
"000008830","3130.00","1464.00","1666.00","2020-08-26"
"000008831","8050.00","0.00","8050.00","2020-10-27"
"000008832","10300.00","0.00","10300.00","2020-10-27"
"000008833","6510.00","0.00","6510.00","2020-10-27"
"000008834","6900.00","9969.00","-3069.00","2018-11-26"
"000008835","790.00","76.00","714.00","2019-10-29"
"000008836","33700.00","0.00","33700.00","2020-10-27"
"000008837","100.00","0.00","100.00","2020-08-11"
"000008838","8075.00","0.00","8075.00","2020-08-25"
"000008839","1000.00","0.00","1000.00","2020-08-22"
"000008840","3178.00","0.00","3178.00","2020-10-27"
"000008841","400.00","0.00","400.00","2020-07-13"
"000008842","24150.00","0.00","24150.00","2018-02-27"
"000008844","50.00","0.00","50.00","2020-08-31"
"000008845","27100.00","17521.00","9579.00","2019-10-15"
"000008846","27100.00","19013.00","8087.00","2019-10-15"
"000008847","3380.00","868.00","2512.00","2020-02-27"
"000008848","15300.00","1300.00","14000.00","2018-09-24"
"000008849","8400.00","817.50","7582.50","2020-08-05"
"000008850","800.00","859.00","-59.00","2020-08-13"
"000008851","300.00","0.00","300.00","2020-10-02"
"000008852","1000.00","0.00","1000.00","2020-08-12"
"000008854","4200.00","0.00","4200.00","2020-10-28"
"000008855","27520.00","1162.00","26358.00","2019-06-28"
"000008856","2780.00","0.00","2780.00","2020-09-12"
"000008857","900.00","0.00","900.00","2020-09-25"
"000008858","980.00","0.00","980.00","2020-06-05"
"000008859","20500.00","1188.00","19312.00","2018-03-02"
"000008860","630.00","0.00","630.00","2020-03-09"
"000008861","430.00","0.00","430.00","2020-07-23"
"000008862","16000.00","600.00","15400.00","2018-11-06"
"000008863","2800.00","0.00","2800.00","2020-08-17"
"000008864","950.00","0.00","950.00","2020-03-05"
"000008865","19700.00","0.00","19700.00","2020-10-28"
"000008866","81900.00","0.00","81900.00","2020-10-28"
"000008867","6000.00","0.00","6000.00","2020-10-28"
"000008868","3315.00","512.50","2802.50","2020-02-26"
"000008869","100.00","662.00","-562.00","2020-01-08"
"000008870","6880.00","0.00","6880.00","2018-09-06"
"000008871","50450.00","2160.00","48290.00","2020-02-25"
"000008872","2600.00","0.00","2600.00","2020-10-29"
"000008873","6750.00","545.00","6205.00","2020-09-17"
"000008874","4550.00","1400.00","3150.00","2020-10-29"
"000008875","5080.00","0.00","5080.00","2020-08-27"
"000008876","2100.00","0.00","2100.00","2020-10-30"
"000008877","50.00","0.00","50.00","2019-08-24"
"000008878","2270.00","0.00","2270.00","2020-03-05"
"000008879","50.00","0.00","50.00","2019-08-24"
"000008880","7090.00","0.00","7090.00","2020-10-29"
"000008881","3650.00","2200.00","1450.00","2018-10-22"
"000008882","50.00","0.00","50.00","2020-10-29"
"000008883","80.00","0.00","80.00","2020-01-18"
"000008884","100.00","0.00","100.00","2020-07-31"
"000008885","10800.00","0.00","10800.00","2020-09-28"
"000008886","10090.00","381.00","9709.00","2018-04-26"
"000008887","10090.00","381.00","9709.00","2018-04-26"
"000008888","9700.00","0.00","9700.00","2020-09-24"
"000008889","3720.00","0.00","3720.00","2020-03-13"
"000008890","750.00","250.00","500.00","2020-10-02"
"000008891","4600.00","252.80","4347.20","2020-07-20"
"000008892","2130.00","916.50","1213.50","2020-07-16"
"000008893","15150.00","0.00","15150.00","2020-10-29"
"000008894","26660.00","2668.00","23992.00","2018-09-19"
"000008895","2400.00","0.00","2400.00","2020-08-19"
"000008896","300.00","0.00","300.00","2020-03-11"
"000008897","74700.00","45338.60","29361.40","2020-08-24"
"000008898","30.00","0.00","30.00","2020-02-29"
"000008899","3900.00","1526.00","2374.00","2020-08-04"
"000008900","18700.00","0.00","18700.00","2020-10-29"
"000008901","200.00","0.00","200.00","2020-02-27"
"000008902","600.00","0.00","600.00","2020-06-30"
"000008903","22700.00","0.00","22700.00","2018-10-02"
"000008904","3550.00","0.00","3550.00","2018-09-11"
"000008905","6050.00","0.00","6050.00","2020-10-30"
"000008906","1300.00","0.00","1300.00","2020-03-06"
"000008907","5700.00","0.00","5700.00","2020-10-30"
"000008908","27950.00","0.00","27950.00","2020-08-26"
"000008909","6400.00","376.50","6023.50","2020-10-30"
"000008910","100.00","0.00","100.00","2019-06-14"
"000008911","10040.00","0.00","10040.00","2019-09-05"
"000008912","1200.00","1090.00","110.00","2018-07-18"
"000008913","1200.00","1090.00","110.00","2018-07-18"
"000008914","2200.00","2046.00","154.00","2020-08-21"
"000008916","6040.00","0.00","6040.00","2020-03-05"
"000008917","7200.00","2292.00","4908.00","2020-09-09"
"000008918","850.00","0.00","850.00","2020-10-30"
"000008919","8950.00","1183.50","7766.50","2020-08-21"
"000008920","2100.00","2400.00","-300.00","2020-08-21"
"000008921","6450.00","218.00","6232.00","2020-07-27"
"000008922","2750.00","0.00","2750.00","2020-10-30"
"000008923","2050.00","0.00","2050.00","2020-08-29"
"000008924","1500.00","32.70","1467.30","2020-07-17"
"000008925","750.00","0.00","750.00","2020-03-02"
"000008926","2600.00","0.00","2600.00","2019-05-08"
"000008927","1500.00","0.00","1500.00","2020-10-09"
"000008928","23100.00","540.00","22560.00","2018-09-18"
"000008929","12250.00","0.00","12250.00","2020-09-22"
"000008930","1030.00","0.00","1030.00","2020-01-31"
"000008931","92700.00","7264.00","85436.00","2020-08-19"
"000008932","6470.00","500.00","5970.00","2020-03-02"
"000008933","5610.00","0.00","5610.00","2020-07-10"
"000008934","50.00","0.00","50.00","2020-03-11"
"000008935","926.00","0.00","926.00","2019-10-04"
"000008936","5090.00","283.40","4806.60","2020-09-25"
"000008937","20180.00","880.00","19300.00","2020-03-13"
"000008938","47900.00","26607.00","21293.00","2018-02-22"
"000008939","700.00","0.00","700.00","2020-09-28"
"000008940","23850.00","27344.00","-3494.00","2019-12-30"
"000008941","1000.00","0.00","1000.00","2020-10-30"
"000008942","50.00","0.00","50.00","2020-02-27"
"000008943","5100.00","71.80","5028.20","2020-03-11"
"000008945","9450.00","254.00","9196.00","2018-12-14"
"000008946","100.00","554.00","-454.00","2020-01-17"
"000008948","11799.99","1961.00","9838.99","2020-07-17"
"000008949","6450.00","0.00","6450.00","2020-10-30"
"000008950","22350.00","0.00","22350.00","2018-03-12"
"000008951","6620.00","464.00","6156.00","2018-04-03"
"000008952","27500.00","981.00","26519.00","2018-03-14"
"000008953","1830.00","918.00","912.00","2020-10-31"
"000008954","700.00","0.00","700.00","2020-10-31"
"000008955","5800.00","1800.00","4000.00","2018-05-16"
"000008956","9050.00","0.00","9050.00","2020-02-27"
"000008957","50.00","0.00","50.00","2020-03-07"
"000008958","100.00","0.00","100.00","2019-03-26"
"000008959","3800.00","0.00","3800.00","2020-08-28"
"000008960","15300.00","1300.00","14000.00","2018-09-24"
"000008961","5400.00","0.00","5400.00","2020-09-30"
"000008962","6650.00","720.00","5930.00","2019-12-09"
"000008963","340.00","0.00","340.00","2019-03-29"
"000008964","10080.00","409.00","9671.00","2018-04-18"
"000008965","80.00","0.00","80.00","2019-12-16"
"000008966","1900.00","0.00","1900.00","2019-05-20"
"000008967","230.00","0.00","230.00","2020-10-31"
"000008968","550.00","0.00","550.00","2020-10-31"
"000008969","600.00","0.00","600.00","2020-06-30"
"000008970","8940.00","0.00","8940.00","2020-10-31"
"000008971","10050.00","0.00","10050.00","2020-01-25"
"000008972","6450.00","737.50","5712.50","2020-07-27"
"000008973","14050.00","0.00","14050.00","2020-11-02"
"000008974","5650.00","489.60","5160.40","2019-10-21"
"000008975","730.00","0.00","730.00","2020-03-02"
"000008976","1380.00","0.00","1380.00","2020-08-24"
"000008977","10050.00","0.00","10050.00","2020-11-02"
"000008978","8100.00","5280.00","2820.00","2018-03-13"
"000008979","6600.00","0.00","6600.00","2018-04-10"
"000008980","24080.00","0.00","24080.00","2020-03-12"
"000008981","73050.00","4448.40","68601.60","2020-03-13"
"000008983","3850.00","0.00","3850.00","2020-11-02"
"000008984","1400.00","0.00","1400.00","2020-08-28"
"000008985","5500.00","1090.00","4410.00","2020-03-13"
"000008986","7250.00","0.00","7250.00","2020-11-02"
"000008987","0.00","1035.00","-1035.00","2019-11-25"
"000008989","6850.00","0.00","6850.00","2020-09-03"
"000008990","10300.00","0.00","10300.00","2020-09-03"
"000008991","2150.00","0.00","2150.00","2020-09-15"
"000008992","150.00","0.00","150.00","2020-02-14"
"000008993","300.00","0.00","300.00","2020-09-26"
"000008994","4580.00","0.00","4580.00","2019-11-14"
"000008995","7060.00","0.00","7060.00","2020-08-28"
"000008996","15050.00","300.00","14750.00","2020-11-03"
"000008997","8650.00","540.40","8109.60","2020-03-12"
"000008998","3260.00","0.00","3260.00","2018-04-25"
"000008999","1950.00","0.00","1950.00","2020-11-03"
"000009000","4780.00","585.00","4195.00","2018-10-19"
"000009001","1730.00","0.00","1730.00","2020-03-09"
"000009002","10570.00","17.20","10552.80","2020-07-21"
"000009003","17700.00","0.00","17700.00","2019-03-02"
"000009004","1750.00","600.00","1150.00","2020-08-24"
"000009005","13100.00","500.00","12600.00","2019-05-11"
"000009006","2100.00","0.00","2100.00","2020-09-16"
"000009007","7750.00","0.00","7750.00","2020-03-02"
"000009008","2000.00","0.00","2000.00","2020-11-03"
"000009009","400.00","1077.00","-677.00","2019-12-14"
"000009010","20.00","0.00","20.00","2020-11-04"
"000009011","1.00","0.00","1.00","2020-10-08"
"000009012","50.00","0.00","50.00","2020-03-07"
"000009013","1.00","0.00","1.00","2020-10-08"
"000009014","0.00","0.00","0.00","2019-07-09"
"000009015","2350.00","0.00","2350.00","2020-11-04"
"000009016","60.00","0.00","60.00","2020-08-26"
"000009017","8100.00","872.00","7228.00","2020-10-27"
"000009019","30000.00","0.00","30000.00","2020-11-04"
"000009020","3130.00","1120.00","2010.00","2020-08-11"
"000009021","14450.00","0.00","14450.00","2020-10-12"
"000009022","25200.00","0.00","25200.00","2020-09-22"
"000009023","100.00","0.00","100.00","2020-03-06"
"000009024","14100.00","0.00","14100.00","2020-11-04"
"000009025","1280.00","0.00","1280.00","2019-09-17"
"000009026","440.00","0.00","440.00","2020-11-04"
"000009027","6120.00","0.00","6120.00","2019-10-02"
"000009028","27100.00","19013.00","8087.00","2019-10-15"
"000009029","9070.00","0.00","9070.00","2020-08-03"
"000009030","3850.00","842.00","3008.00","2020-11-02"
"000009031","40150.00","0.00","40150.00","2020-08-21"
"000009032","100.00","662.00","-562.00","2020-01-08"
"000009033","2600.00","0.00","2600.00","2019-12-28"
"000009034","100.00","0.00","100.00","2019-11-12"
"000009036","10300.00","0.00","10300.00","2020-10-27"
"000009037","10970.00","0.00","10970.00","2019-09-11"
"000009038","20860.00","0.00","20860.00","2020-11-04"
"000009039","8500.00","472.00","8028.00","2018-03-10"
"000009040","2150.00","0.00","2150.00","2020-11-04"
"000009042","61000.00","42309.00","18691.00","2019-12-19"
"000009043","1380.00","0.00","1380.00","2020-07-14"
"000009044","3170.00","0.00","3170.00","2020-08-07"
"000009045","4600.00","545.00","4055.00","2020-07-20"
"000009046","650.00","0.00","650.00","2020-11-05"
"000009047","50.00","3809.00","-3759.00","2020-09-08"
"000009048","3750.00","384.00","3366.00","2018-08-10"
"000009049","2450.00","0.00","2450.00","2018-12-06"
"000009050","11500.00","182.00","11318.00","2019-07-08"
"000009051","50.00","0.00","50.00","2020-03-09"
"000009052","3650.00","0.00","3650.00","2020-09-12"
"000009053","10300.00","0.00","10300.00","2020-11-05"
"000009054","7080.00","0.00","7080.00","2020-09-30"
"000009055","7300.00","81.70","7218.30","2020-07-15"
"000009056","3080.00","0.00","3080.00","2020-11-05"
"000009057","15300.00","1300.00","14000.00","2018-09-24"
"000009058","4080.00","0.00","4080.00","2020-07-30"
